time_sec,p_now(0=left),p_now(1=right),p_future(0=left),p_future(1=right)
37.57,0.1936676800251007,0.806327760219574,0.37823599576950073,0.6217584609985352
37.62,0.1941239982843399,0.8058709502220154,0.37690746784210205,0.6230864524841309
37.67,0.1602291613817215,0.8397660255432129,0.3240663409233093,0.6759279370307922
37.72,0.14717833697795868,0.8528167605400085,0.2970614731311798,0.7029330134391785
37.77,0.1446652114391327,0.8553299307823181,0.28903481364250183,0.7109599709510803
37.82,0.15362326800823212,0.8463713526725769,0.3148200213909149,0.6851743459701538
37.87,0.14716197550296783,0.8528322577476501,0.25615832209587097,0.7438361644744873
37.92,0.2385074347257614,0.7614859342575073,0.371001660823822,0.62899249792099
37.97,0.42872118949890137,0.571271538734436,0.5649477243423462,0.43504655361175537
38.02,0.47597116231918335,0.5240213871002197,0.5929775238037109,0.4070168733596802
38.07,0.5119580626487732,0.488033652305603,0.6391492486000061,0.3608449399471283
38.12,0.49810898303985596,0.5018821358680725,0.6098297834396362,0.39016419649124146
38.17,0.42663004994392395,0.5733616948127747,0.49970996379852295,0.5002838969230652
38.22,0.36704906821250916,0.6329421997070312,0.4493667781352997,0.5506266355514526
38.27,0.11075445264577866,0.8892405033111572,0.21271584928035736,0.7872787714004517
38.32,0.11100108176469803,0.8889940977096558,0.22439883649349213,0.775596022605896
38.37,0.10881466418504715,0.8911804556846619,0.23690155148506165,0.763093113899231
38.42,0.1153276115655899,0.8846673965454102,0.2653490900993347,0.7346453070640564
38.47,0.11023528128862381,0.8897597193717957,0.2504406273365021,0.7495538592338562
38.52,0.1475888043642044,0.8524060249328613,0.3195973336696625,0.6803969144821167
38.57,0.15154369175434113,0.8484510779380798,0.36086413264274597,0.6391299962997437
38.62,0.08691730350255966,0.913077712059021,0.2794009745121002,0.7205935120582581
38.67,0.11945630609989166,0.8805386424064636,0.35276782512664795,0.6472263932228088
38.72,0.10914988070726395,0.8908448815345764,0.3507246971130371,0.6492693424224854
38.77,0.1419477015733719,0.8580471277236938,0.37372246384620667,0.6262718439102173
38.82,0.11141989380121231,0.8885751962661743,0.28223004937171936,0.7177647948265076
38.87,0.12160443514585495,0.8783906102180481,0.3053804934024811,0.6946144104003906
38.92,0.1844405233860016,0.815554678440094,0.3462096154689789,0.6537854671478271
38.97,0.21122895181179047,0.7887663841247559,0.3720041811466217,0.627991259098053
39.02,0.18495027720928192,0.8150450587272644,0.3460589349269867,0.653936505317688
39.07,0.20324265956878662,0.7967526316642761,0.3568283021450043,0.6431671977043152
39.12,0.219241663813591,0.7807537913322449,0.3733116686344147,0.6266839504241943
39.17,0.28995245695114136,0.7100429534912109,0.42552271485328674,0.5744727253913879
39.22,0.2000005692243576,0.799994945526123,0.3795364201068878,0.6204591393470764
39.27,0.18626147508621216,0.8137340545654297,0.376237154006958,0.6237584948539734
39.32,0.21238349378108978,0.7876117825508118,0.40041157603263855,0.5995840430259705
39.37,0.20949280261993408,0.7905026078224182,0.3894784152507782,0.610517144203186
39.42,0.18897631764411926,0.8110191226005554,0.388658732175827,0.6113369464874268
39.47,0.18158873915672302,0.8184066414833069,0.3980307877063751,0.6019648909568787
39.52,0.1984206587076187,0.8015747666358948,0.39343443512916565,0.6065612435340881
39.57,0.23435388505458832,0.7656415104866028,0.4116882383823395,0.58830726146698
39.62,0.19837619364261627,0.8016191124916077,0.37467360496520996,0.6253220438957214
39.67,0.22133775055408478,0.7786576151847839,0.3820061683654785,0.6179895997047424
39.72,0.2911423146724701,0.7088536024093628,0.4013758897781372,0.5986200571060181
39.77,0.24651817977428436,0.7534773945808411,0.4009786546230316,0.5990172028541565
39.82,0.19946542382240295,0.800530195236206,0.34878069162368774,0.651215136051178
39.87,0.18032509088516235,0.8196704387664795,0.33868512511253357,0.6613107919692993
39.92,0.2043648064136505,0.795630693435669,0.36703115701675415,0.6329644918441772
39.97,0.2946307361125946,0.7053647041320801,0.40393543243408203,0.5960599184036255
40.02,0.3144274652004242,0.6855679154396057,0.4015237092971802,0.5984715819358826
40.07,0.3061313033103943,0.6938638091087341,0.4011792838573456,0.5988159775733948
40.12,0.34248289465904236,0.6575120091438293,0.4250413179397583,0.5749537944793701
40.17,0.37308239936828613,0.6269123554229736,0.4454430043697357,0.5545520186424255
40.22,0.40818876028060913,0.5918058156967163,0.4827180504798889,0.51727694272995
40.27,0.35838815569877625,0.6416065096855164,0.45025214552879333,0.5497430562973022
40.32,0.545123815536499,0.4548724591732025,0.5180354714393616,0.48195990920066833
40.37,0.4293252229690552,0.570671021938324,0.48943236470222473,0.5105630159378052
40.42,0.36039721965789795,0.6395989656448364,0.4980407953262329,0.5019544363021851
40.47,0.308549165725708,0.6914466023445129,0.5617872476577759,0.438207745552063
40.52,0.33156824111938477,0.6684274673461914,0.4485028386116028,0.5514923930168152
40.57,0.292518675327301,0.7074770331382751,0.42274218797683716,0.5772531032562256
40.62,0.24469779431819916,0.755297839641571,0.4189581274986267,0.581037163734436
40.67,0.2875915765762329,0.7124039530754089,0.44014468789100647,0.5598506927490234
40.72,0.2722024619579315,0.7277930974960327,0.45040959119796753,0.5495857000350952
40.77,0.26212000846862793,0.7378755211830139,0.4222463071346283,0.5777490139007568
40.82,0.30678367614746094,0.6932118535041809,0.5005236268043518,0.49947142601013184
40.87,0.3414519131183624,0.6585435271263123,0.536897599697113,0.463097482919693
40.92,0.36088675260543823,0.6391082406044006,0.5269042253494263,0.4730908274650574
40.97,0.3745018541812897,0.6254928708076477,0.5950227379798889,0.40497204661369324
41.02,0.37668848037719727,0.623306155204773,0.5905918478965759,0.40940284729003906
41.07,0.5452921390533447,0.4547014832496643,0.6359381675720215,0.3640563189983368
41.12,0.6237029433250427,0.37629011273384094,0.6356719136238098,0.3643225133419037
41.17,0.6413608193397522,0.35863253474235535,0.6255611181259155,0.3744334578514099
41.22,0.6432933807373047,0.3566998243331909,0.5881476998329163,0.4118468761444092
41.27,0.6429311037063599,0.3570619821548462,0.5779314041137695,0.42206311225891113
41.32,0.6480416059494019,0.35195133090019226,0.5807135105133057,0.419281005859375
41.37,0.7983682751655579,0.20162680745124817,0.5406225919723511,0.4593724012374878
41.42,0.8248180150985718,0.175177201628685,0.5420154929161072,0.4579795300960541
41.47,0.8938289284706116,0.10616611689329147,0.5785897374153137,0.42140522599220276
41.52,0.8984904885292053,0.10150448977947235,0.5994480848312378,0.4005467891693115
41.57,0.8923742175102234,0.10762099176645279,0.5414913892745972,0.45850327610969543
41.62,0.8981326222419739,0.10186261683702469,0.5608468651771545,0.4391481280326843
41.67,0.9228342771530151,0.07716090232133865,0.6676982045173645,0.33229705691337585
41.72,0.9295702576637268,0.07042494416236877,0.6998664140701294,0.3001288175582886
41.77,0.9235565066337585,0.07643874734640121,0.6811848282814026,0.3188106119632721
41.82,0.9222570061683655,0.07773815840482712,0.6695516705513,0.33044368028640747
41.87,0.8853758573532104,0.114619180560112,0.633352518081665,0.36664286255836487
41.92,0.8495168089866638,0.15047796070575714,0.6414568424224854,0.35853835940361023
41.97,0.91690993309021,0.08308528363704681,0.6080250144004822,0.3919702470302582
42.02,0.9127981066703796,0.08719711750745773,0.5944240689277649,0.405571311712265
42.07,0.9140392541885376,0.08595598489046097,0.6151732802391052,0.3848221004009247
42.12,0.9252490401268005,0.07474619895219803,0.6542673110961914,0.34572815895080566
42.17,0.9396277666091919,0.06036744639277458,0.6719485521316528,0.32804691791534424
42.22,0.9313973188400269,0.06859785318374634,0.656912624835968,0.3430829346179962
42.27,0.8936346769332886,0.10636065155267715,0.5318335890769958,0.4681619703769684
42.32,0.8405942916870117,0.15940096974372864,0.4543174207210541,0.5456777811050415
42.37,0.8046286106109619,0.195366770029068,0.46874451637268066,0.5312507748603821
42.42,0.7937161922454834,0.20627926290035248,0.4723013639450073,0.5276937484741211
42.47,0.8210830688476562,0.17891226708889008,0.5528891086578369,0.4471059739589691
42.52,0.825714647769928,0.1742805391550064,0.5992152094841003,0.4007798731327057
42.57,0.774608850479126,0.22538608312606812,0.640169620513916,0.3598252832889557
42.62,0.7805725336074829,0.21942238509655,0.6031432747840881,0.39685142040252686
42.67,0.7210398316383362,0.27895432710647583,0.6093913912773132,0.39060309529304504
42.72,0.8455734848976135,0.15442170202732086,0.6411306858062744,0.3588642477989197
42.77,0.8301148414611816,0.16988041996955872,0.6172598600387573,0.38273531198501587
42.82,0.7998530864715576,0.2001422494649887,0.5625665783882141,0.4374290406703949
42.87,0.8283968567848206,0.17159859836101532,0.5418628454208374,0.4581325948238373
42.92,0.8792504072189331,0.12074505537748337,0.6575250029563904,0.3424707055091858
42.97,0.8398102521896362,0.16018523275852203,0.623117208480835,0.3768784999847412
43.02,0.8744836449623108,0.1255117803812027,0.6589497327804565,0.34104588627815247
43.07,0.9571840167045593,0.042811065912246704,0.8089344501495361,0.1910606175661087
43.12,0.9665078520774841,0.03348713740706444,0.8330152034759521,0.16697974503040314
43.17,0.9598690867424011,0.04012598097324371,0.8045680522918701,0.19542710483074188
43.22,0.9548383951187134,0.04515672102570534,0.7872334122657776,0.212761789560318
43.27,0.95048987865448,0.04950518533587456,0.7789299488067627,0.22106534242630005
43.32,0.9481213688850403,0.05187375843524933,0.7655521631240845,0.23444314301013947
43.37,0.9499971270561218,0.04999794811010361,0.7773061990737915,0.2226889580488205
43.42,0.950197160243988,0.04979793727397919,0.7946323156356812,0.2053629755973816
43.47,0.9598338007926941,0.04016120731830597,0.8133398294448853,0.18665523827075958
43.52,0.9631959795951843,0.036798980087041855,0.8425671458244324,0.1574276238679886
43.57,0.9669495224952698,0.033045437186956406,0.8390716314315796,0.16092319786548615
43.62,0.9605661630630493,0.039428774267435074,0.825992226600647,0.1740027368068695
43.67,0.970752477645874,0.02924250066280365,0.8419952392578125,0.157999649643898
43.72,0.9698489308357239,0.030146067962050438,0.8363327980041504,0.1636621057987213
43.77,0.9679784774780273,0.03201645612716675,0.8284363746643066,0.17155852913856506
43.82,0.93537437915802,0.06462053209543228,0.7863729000091553,0.21362218260765076
43.87,0.9377332329750061,0.06226196512579918,0.7712821960449219,0.22871311008930206
43.92,0.9479528665542603,0.052042193710803986,0.7885719537734985,0.21142323315143585
43.97,0.9330184459686279,0.06697671115398407,0.7476194500923157,0.2523757517337799
44.02,0.8365476727485657,0.1634475141763687,0.655303955078125,0.34469103813171387
44.07,0.741714596748352,0.25828057527542114,0.6062153577804565,0.3937794864177704
44.12,0.7659143209457397,0.23408080637454987,0.6029885411262512,0.3970061242580414
44.17,0.8224185705184937,0.17757664620876312,0.6653034090995789,0.33469122648239136
44.22,0.7700006365776062,0.22999463975429535,0.6234308481216431,0.37656405568122864
44.27,0.7110903263092041,0.28890496492385864,0.5399166345596313,0.46007823944091797
44.32,0.7575159668922424,0.2424793392419815,0.5728282928466797,0.42716675996780396
44.37,0.7390594482421875,0.26093581318855286,0.5785329937934875,0.4214622676372528
44.42,0.670894205570221,0.32910099625587463,0.5628407597541809,0.4371543228626251
44.47,0.6488859057426453,0.3511092960834503,0.5526065826416016,0.44738826155662537
44.52,0.6104625463485718,0.38953256607055664,0.5246449112892151,0.475350022315979
44.57,0.5723685026168823,0.4276265799999237,0.5467180609703064,0.4532770812511444
44.62,0.5705422759056091,0.42945289611816406,0.5022006034851074,0.49779441952705383
44.67,0.6183740496635437,0.38162103295326233,0.3918025493621826,0.6081918478012085
44.72,0.5966128706932068,0.4033812880516052,0.35170644521713257,0.6482874751091003
44.77,0.6433280110359192,0.3566665053367615,0.3302766978740692,0.6697174906730652
44.82,0.6027299165725708,0.3972643315792084,0.34197837114334106,0.658015787601471
44.87,0.44774970412254333,0.552243173122406,0.3261341154575348,0.6738600134849548
44.92,0.3864459991455078,0.6135461926460266,0.301994264125824,0.6980000138282776
44.97,0.3003494143486023,0.6996424198150635,0.2732900381088257,0.7267041802406311
45.02,0.2629195749759674,0.7370718121528625,0.25600191950798035,0.743992269039154
45.07,0.22584037482738495,0.7741509675979614,0.2266577184200287,0.7733362913131714
45.12,0.20956666767597198,0.7904244661331177,0.20879194140434265,0.7912018299102783
45.17,0.18580590188503265,0.8141851425170898,0.19581688940525055,0.8041767477989197
45.22,0.23590339720249176,0.7640876770019531,0.21255183219909668,0.7874417901039124
45.27,0.22554519772529602,0.7744463086128235,0.21041828393936157,0.7895753979682922
45.32,0.19928452372550964,0.8007050156593323,0.20185165107250214,0.7981414794921875
45.37,0.19037339091300964,0.8096155524253845,0.2068447470664978,0.7931480407714844
45.42,0.5202194452285767,0.47977325320243835,0.3663073480129242,0.6336862444877625
45.47,0.35989052057266235,0.6401003003120422,0.34820008277893066,0.6517935991287231
45.52,0.46464666724205017,0.5353447198867798,0.4070165455341339,0.5929772853851318
45.57,0.38217341899871826,0.6178168058395386,0.35013675689697266,0.6498565673828125
45.62,0.4203786551952362,0.5796112418174744,0.36355647444725037,0.6364366412162781
45.67,0.4623888432979584,0.5376015305519104,0.38833653926849365,0.6116566061973572
45.72,0.41164112091064453,0.5883483290672302,0.3398597538471222,0.6601330637931824
45.77,0.28124698996543884,0.7187403440475464,0.24075660109519958,0.7592353820800781
45.82,0.26098716259002686,0.738999605178833,0.22971966862678528,0.7702721953392029
45.87,0.07322950661182404,0.926764965057373,0.16251935064792633,0.8374750018119812
45.92,0.08067190647125244,0.9193229675292969,0.18073216080665588,0.8192622065544128
45.97,0.10159336030483246,0.89840167760849,0.23115544021129608,0.7688388824462891
46.02,0.09415598213672638,0.9058390259742737,0.2524736225605011,0.7475206851959229
46.07,0.12648606300354004,0.8735090494155884,0.3282783627510071,0.671716034412384
46.12,0.13167934119701385,0.8683159351348877,0.3580537438392639,0.641940712928772
46.17,0.13809581100940704,0.8618993759155273,0.34829896688461304,0.6516954898834229
46.22,0.14771246910095215,0.8522827625274658,0.339650958776474,0.6603434085845947
46.27,0.15394139289855957,0.8460537791252136,0.3375864028930664,0.6624078750610352
46.32,0.1905267834663391,0.8094683885574341,0.37435322999954224,0.6256409287452698
46.37,0.2391137331724167,0.7608814835548401,0.4472135901451111,0.5527805089950562
46.42,0.24626915156841278,0.7537259459495544,0.4489259719848633,0.5510680079460144
46.47,0.29321664571762085,0.7067773938179016,0.45126035809516907,0.5487329959869385
46.52,0.26640161871910095,0.7335935831069946,0.43538618087768555,0.5646085143089294
46.57,0.20542679727077484,0.7945679426193237,0.3672724962234497,0.6327222585678101
46.62,0.24148958921432495,0.7585046887397766,0.38118472695350647,0.6188099384307861
46.67,0.14461207389831543,0.8553828001022339,0.32172372937202454,0.6782711744308472
46.72,0.13040652871131897,0.8695879578590393,0.2911696135997772,0.7088249921798706
46.77,0.07509172707796097,0.9249033331871033,0.24744877219200134,0.7525463700294495
46.82,0.08855805546045303,0.9114370346069336,0.28348666429519653,0.7165085673332214
46.87,0.12851078808307648,0.8714842200279236,0.32849231362342834,0.671502947807312
46.92,0.10307152569293976,0.8969236016273499,0.2928713858127594,0.7071239948272705
46.97,0.05953957140445709,0.9404555559158325,0.22811895608901978,0.7718765139579773
47.02,0.05903642997145653,0.9409587383270264,0.21561947464942932,0.7843759059906006
47.07,0.04118312895298004,0.9588119387626648,0.17225243151187897,0.827742874622345
47.12,0.034065306186676025,0.9659297466278076,0.15083149075508118,0.849163830280304
47.17,0.16587339341640472,0.8341221809387207,0.2659125030040741,0.7340829968452454
47.22,0.07776866108179092,0.9222265481948853,0.22676455974578857,0.7732307314872742
47.27,0.060478515923023224,0.9395166039466858,0.21469072997570038,0.7853045463562012
47.32,0.038928885012865067,0.9610661864280701,0.17426739633083344,0.8257277607917786
47.37,0.03218134120106697,0.9678136706352234,0.1581418216228485,0.8418532013893127
47.42,0.0428655669093132,0.9571294188499451,0.1932108998298645,0.8067840933799744
47.47,0.03969283401966095,0.9603021144866943,0.19882428646087646,0.8011707067489624
47.52,0.03943437337875366,0.9605606198310852,0.1852690875530243,0.8147259950637817
47.57,0.043295182287693024,0.956699788570404,0.19491633772850037,0.8050787448883057
47.62,0.04818565025925636,0.9518093466758728,0.1920851767063141,0.8079098463058472
47.67,0.042805708944797516,0.9571892619132996,0.18831835687160492,0.8116766214370728
47.72,0.060973234474658966,0.9390217065811157,0.21451427042484283,0.785480797290802
47.77,0.05614897981286049,0.9438459277153015,0.19846974313259125,0.8015252947807312
47.82,0.05874073877930641,0.9412541389465332,0.20250098407268524,0.797494113445282
47.87,0.0628233477473259,0.9371716380119324,0.20793147385120392,0.7920636534690857
47.92,0.06053730472922325,0.9394577741622925,0.25038430094718933,0.749610960483551
47.97,0.07071834057569504,0.929276704788208,0.24864624440670013,0.7513490915298462
48.02,0.08621402084827423,0.9137810468673706,0.23794078826904297,0.7620545625686646
48.07,0.07298338413238525,0.9270116686820984,0.2251337468624115,0.7748613953590393
48.12,0.0654568150639534,0.9345381855964661,0.22988441586494446,0.7701106071472168
48.17,0.07028907537460327,0.9297058582305908,0.2638571560382843,0.7361377477645874
48.22,0.071533203125,0.9284617900848389,0.2542037069797516,0.7457914352416992
48.27,0.088809534907341,0.9111855030059814,0.33403676748275757,0.6659581661224365
48.32,0.09420560300350189,0.9057895541191101,0.33706197142601013,0.6629331111907959
48.37,0.10024075955152512,0.899754524230957,0.31202811002731323,0.6879671216011047
48.42,0.13051767647266388,0.8694776296615601,0.36065906286239624,0.639336347579956
48.47,0.16500531136989594,0.8349898457527161,0.42078790068626404,0.5792072415351868
48.52,0.15082353353500366,0.8491717576980591,0.3567742109298706,0.6432211995124817
48.57,0.13978512585163116,0.8602102398872375,0.35989850759506226,0.6400967836380005
48.62,0.1729436069726944,0.8270518183708191,0.35822463035583496,0.6417708992958069
48.67,0.20129697024822235,0.7986984848976135,0.4073152542114258,0.5926801562309265
48.72,0.21020931005477905,0.7897862792015076,0.3938789963722229,0.6061164140701294
48.77,0.19945207238197327,0.800543487071991,0.40476709604263306,0.595228374004364
48.82,0.21935029327869415,0.7806452512741089,0.44020700454711914,0.5597883462905884
48.87,0.2318250834941864,0.7681703567504883,0.4593803584575653,0.5406149625778198
48.92,0.27314475178718567,0.7268509864807129,0.4199373722076416,0.5800580978393555
48.97,0.23006297647953033,0.7699323296546936,0.44086065888404846,0.5591345429420471
49.02,0.28014740347862244,0.7198476791381836,0.4664439260959625,0.5335513353347778
49.07,0.21912440657615662,0.7808709740638733,0.4599345028400421,0.5400606989860535
49.12,0.21886226534843445,0.7811331152915955,0.43181389570236206,0.5681813955307007
49.17,0.15910789370536804,0.8408874273300171,0.3516283929347992,0.6483668088912964
49.22,0.1576021909713745,0.8423931002616882,0.35498857498168945,0.6450065970420837
49.27,0.1554076373577118,0.8445876836776733,0.3293446898460388,0.6706505417823792
49.32,0.1853342056274414,0.8146610260009766,0.2903122007846832,0.7096831202507019
49.37,0.2089322805404663,0.7910629510879517,0.2810826599597931,0.7189127802848816
49.42,0.2109840214252472,0.7890108823776245,0.26547276973724365,0.7345223426818848
49.47,0.2303420901298523,0.7696525454521179,0.24972069263458252,0.7502743601799011
49.52,0.2450483739376068,0.7549462914466858,0.23050934076309204,0.7694857120513916
49.57,0.25040170550346375,0.7495931386947632,0.2492118924856186,0.7507832050323486
49.62,0.2785705626010895,0.7214239239692688,0.2519056499004364,0.7480894327163696
49.67,0.2455654740333557,0.7544288039207458,0.2179284393787384,0.7820664644241333
49.72,0.2742001712322235,0.7257940173149109,0.23051375150680542,0.7694812417030334
49.77,0.3235679566860199,0.6764262318611145,0.262178510427475,0.7378163933753967
49.82,0.3224877715110779,0.6775064468383789,0.2770726978778839,0.7229222655296326
49.87,0.33850741386413574,0.6614867448806763,0.2811845541000366,0.7188103795051575
49.92,0.3452083170413971,0.6547859311103821,0.2868872582912445,0.713107705116272
49.97,0.3223351240158081,0.6776589155197144,0.2782527208328247,0.7217422723770142
50.02,0.35372111201286316,0.646273136138916,0.2959457039833069,0.7040493488311768
50.07,0.3247945010662079,0.6751996278762817,0.2869621515274048,0.7130327820777893
50.12,0.34738731384277344,0.6526068449020386,0.29259684681892395,0.7073981165885925
50.17,0.32907944917678833,0.6709146499633789,0.2911723554134369,0.7088226079940796
50.22,0.32162943482398987,0.6783643364906311,0.29446759819984436,0.7055272459983826
50.27,0.6129303574562073,0.38706526160240173,0.3562837243080139,0.6437115669250488
50.32,0.6488873362541199,0.351108193397522,0.3814906179904938,0.6185045838356018
50.37,0.6045717597007751,0.39542344212532043,0.3809123635292053,0.6190828084945679
50.42,0.5381331443786621,0.46186161041259766,0.42550531029701233,0.574489951133728
50.47,0.5290525555610657,0.47094208002090454,0.44181713461875916,0.5581781268119812
50.52,0.572536289691925,0.427458792924881,0.42606911063194275,0.5739262104034424
50.57,0.5712509155273438,0.4287441074848175,0.43805745244026184,0.5619379281997681
50.62,0.6103830337524414,0.3896123468875885,0.44050925970077515,0.5594860911369324
50.67,0.7239708304405212,0.27602484822273254,0.5181385278701782,0.4818568825721741
50.72,0.7897341251373291,0.21026131510734558,0.5941972732543945,0.4057980477809906
50.77,0.8317263722419739,0.16826912760734558,0.6058428883552551,0.3941522240638733
50.82,0.8707132935523987,0.1292821764945984,0.6463428139686584,0.3536524772644043
50.87,0.8354788422584534,0.1645163595676422,0.5557588338851929,0.44423630833625793
50.92,0.8397882580757141,0.16020698845386505,0.5921536684036255,0.4078414738178253
50.97,0.79903244972229,0.20096255838871002,0.5207675099372864,0.47922760248184204
51.02,0.8419394493103027,0.15805582702159882,0.5587813854217529,0.44121381640434265
51.07,0.7582786679267883,0.2417161911725998,0.41996321082115173,0.5800315737724304
51.12,0.662886917591095,0.3371073007583618,0.39830848574638367,0.6016862988471985
51.17,0.5615715384483337,0.43842220306396484,0.291798859834671,0.7081957459449768
51.22,0.519728422164917,0.4802648425102234,0.30477333068847656,0.6952212452888489
51.27,0.486285001039505,0.5137081146240234,0.2849648892879486,0.7150296568870544
51.32,0.4971558451652527,0.5028374195098877,0.289183109998703,0.7108114361763
51.37,0.7195045948028564,0.2804904282093048,0.4390266537666321,0.5609683394432068
51.42,0.741073489189148,0.25892171263694763,0.46503573656082153,0.5349593162536621
51.47,0.7813177108764648,0.21867726743221283,0.5322182178497314,0.46777665615081787
51.52,0.826926052570343,0.17306925356388092,0.5820003151893616,0.4179946780204773
51.57,0.8554766178131104,0.14451883733272552,0.6350128650665283,0.3649824559688568
51.62,0.9117777943611145,0.08821747452020645,0.696296215057373,0.30369916558265686
51.67,0.9217321872711182,0.07826296985149384,0.7076015472412109,0.2923937141895294
51.72,0.9206023812294006,0.07939279079437256,0.6912906169891357,0.30870476365089417
51.77,0.9289501309394836,0.07104500383138657,0.7338008284568787,0.26619449257850647
51.82,0.9325556755065918,0.06743945926427841,0.7575075626373291,0.24248771369457245
51.87,0.9352320432662964,0.06476312130689621,0.7584835290908813,0.24151180684566498
51.92,0.9498047232627869,0.05019032955169678,0.7740557193756104,0.22593939304351807
51.97,0.95414799451828,0.04584711417555809,0.7705402970314026,0.22945474088191986
52.02,0.9595127701759338,0.040482256561517715,0.8091761469841003,0.1908186674118042
52.07,0.9694144129753113,0.03058055229485035,0.8479985594749451,0.15199629962444305
52.12,0.9724010825157166,0.02759373001754284,0.8740636110305786,0.1259310394525528
52.17,0.976718008518219,0.023276887834072113,0.8832191824913025,0.11677538603544235
52.22,0.9603713750839233,0.03962337225675583,0.829001247882843,0.1709931343793869
52.27,0.9514205455780029,0.04857400804758072,0.8447622656822205,0.15523210167884827
52.32,0.9418210387229919,0.05817340686917305,0.8417415618896484,0.15825283527374268
52.37,0.9645519852638245,0.03544279932975769,0.8618045449256897,0.13818995654582977
52.42,0.9488856196403503,0.0511089526116848,0.8346461057662964,0.1653481423854828
52.47,0.9220296740531921,0.07796458154916763,0.8036714792251587,0.19632269442081451
52.52,0.9015735983848572,0.09842030704021454,0.785392701625824,0.21460142731666565
52.57,0.9111163020133972,0.08887799829244614,0.7734790444374084,0.2265150249004364
52.62,0.9082032442092896,0.09179110080003738,0.7652685046195984,0.2347256988286972
52.67,0.9386399984359741,0.061354655772447586,0.8112666010856628,0.1887277215719223
52.72,0.9326747059822083,0.06732019782066345,0.8025009632110596,0.19749368727207184
52.77,0.9216639399528503,0.07833100855350494,0.773695170879364,0.22629959881305695
52.82,0.9460101127624512,0.05398491024971008,0.8109807968139648,0.18901406228542328
52.87,0.9531223177909851,0.04687262699007988,0.8340750336647034,0.16591988503932953
52.92,0.9180930256843567,0.08190160244703293,0.7708573937416077,0.2291373759508133
52.97,0.8905566930770874,0.10943756997585297,0.7373731732368469,0.26262134313583374
53.02,0.9390990138053894,0.06089596077799797,0.7786300182342529,0.22136469185352325
53.07,0.9473565220832825,0.05263850837945938,0.8178032636642456,0.18219169974327087
53.12,0.9481083750724792,0.05188663303852081,0.8447293043136597,0.15526561439037323
53.17,0.9509015679359436,0.04909341782331467,0.8554853796958923,0.14450955390930176
53.22,0.9625546932220459,0.037440259009599686,0.8512793779373169,0.14871546626091003
53.27,0.9609097242355347,0.03908528760075569,0.8431217074394226,0.1568731814622879
53.32,0.9396638870239258,0.06033123657107353,0.8008332848548889,0.19916166365146637
53.37,0.9465402364730835,0.05345477908849716,0.7980133891105652,0.2019815444946289
53.42,0.9597976803779602,0.04019738733768463,0.8260148167610168,0.17398013174533844
53.47,0.9580603837966919,0.041934628039598465,0.8207812905311584,0.17921359837055206
53.52,0.9542077779769897,0.04578723385930061,0.8229130506515503,0.17708182334899902
53.57,0.9396961331367493,0.060298800468444824,0.8232437968254089,0.17675110697746277
53.62,0.9552909135818481,0.04470407962799072,0.8100548386573792,0.18994005024433136
53.67,0.9361312985420227,0.06386364996433258,0.7664334774017334,0.23356132209300995
53.72,0.9178232550621033,0.08217146247625351,0.7611055374145508,0.2388891875743866
53.77,0.9125959277153015,0.08739881962537766,0.7505173087120056,0.24947741627693176
53.82,0.9305360913276672,0.06945895403623581,0.7556601166725159,0.24433471262454987
53.87,0.8967706561088562,0.10322421789169312,0.6953797340393066,0.3046148419380188
53.92,0.804778516292572,0.19521565735340118,0.6585294008255005,0.3414652347564697
53.97,0.7315076589584351,0.26848655939102173,0.6582484245300293,0.34174636006355286
54.02,0.7839200496673584,0.21607376635074615,0.648608386516571,0.3513859510421753
54.07,0.8545888662338257,0.14540579915046692,0.7024244666099548,0.29756981134414673
54.12,0.8852193355560303,0.1147756278514862,0.7910799980163574,0.20891454815864563
54.17,0.900505781173706,0.09948921948671341,0.7828913927078247,0.21710313856601715
54.22,0.9381438493728638,0.061851222068071365,0.8344239592552185,0.1655706763267517
54.27,0.924383819103241,0.07561121135950089,0.8074105978012085,0.19258412718772888
54.32,0.9304181337356567,0.06957699358463287,0.7580267190933228,0.2419680655002594
54.37,0.9258541464805603,0.07414094358682632,0.7320753931999207,0.2679193913936615
54.42,0.9318208694458008,0.06817431002855301,0.7430994510650635,0.2568953335285187
54.47,0.930635392665863,0.06935964524745941,0.7554253339767456,0.24456945061683655
54.52,0.9228489398956299,0.0771460235118866,0.7377018332481384,0.2622930109500885
54.57,0.889789879322052,0.11020480841398239,0.7125206589698792,0.2874741554260254
54.62,0.8530408143997192,0.14695389568805695,0.6967644691467285,0.30323052406311035
54.67,0.8480074405670166,0.15198718011379242,0.7213521003723145,0.27864283323287964
54.72,0.840754508972168,0.15924008190631866,0.7279880046844482,0.2720069885253906
54.77,0.836749255657196,0.16324536502361298,0.7304888963699341,0.26950603723526
54.82,0.8209102749824524,0.17908433079719543,0.7177421450614929,0.28225281834602356
54.87,0.8172268271446228,0.18276768922805786,0.7243490219116211,0.2756458818912506
54.92,0.7930208444595337,0.20697370171546936,0.7016222476959229,0.29837268590927124
54.97,0.7674331068992615,0.2325614094734192,0.6904326677322388,0.30956223607063293
55.02,0.7673205733299255,0.23267380893230438,0.671744704246521,0.3282501697540283
55.07,0.7289832830429077,0.27101102471351624,0.6568124294281006,0.34318244457244873
